r,v,Nv,Nvib,Et_i,θi,θorient,vib_phase,xi,yi,mN,mO
1.144667842,-0.172979518,,,,,,,,,,
1.126654592,-0.149709076,,,,,,,,,,
1.112755507,-9.88E-02,,,,,,,,,,
1.105674324,-2.76E-02,,,,,,,,,,
1.106896214,4.94E-02,,,,,,,,,,
1.116159541,0.115977481,,,,,,,,,,
1.131553157,0.159373338,,,,,,,,,,
1.150171902,0.174368719,,,,,,,,,,
1.168921185,0.162405418,,,,,,,,,,
1.185106894,0.128818191,,,,,,,,,,
1.196711899,8.02E-02,,,,,,,,,,
1.202451024,2.32E-02,,,,,,,,,,
1.201735261,-3.61E-02,,,,,,,,,,
1.194636442,-9.18E-02,,,,,,,,,,
1.181892191,-0.137698235,,,,,,,,,,
1.164946444,-0.167098355,,,,,,,,,,
1.14597499,-0.17352044,,,,,,,,,,
1.12779364,-0.152227564,,,,,,,,,,
1.113516836,-0.103038315,,,,,,,,,,
1.105902682,-3.29E-02,,,,,,,,,,
1.106542532,4.43E-02,,,,,,,,,,
1.115299318,0.112047185,,,,,,,,,,
1.13035857,0.157286391,,,,,,,,,,
1.148856778,0.174246148,,,,,,,,,,
1.167689898,0.163989112,,,,,,,,,,
1.18412421,0.131677288,,,,,,,,,,
1.196092643,8.39E-02,,,,,,,,,,
1.202260551,2.73E-02,,,,,,,,,,
1.201992642,-3.21E-02,,,,,,,,,,
1.195315795,-8.83E-02,,,,,,,,,,
1.182920914,-0.135001466,,,,,,,,,,
1.166202065,-0.165746268,,,,,,,,,,
1.14728572,-0.173929219,,,,,,,,,,
1.128951182,-0.154611901,,,,,,,,,,
1.114309974,-0.107203477,,,,,,,,,,
1.106170577,-3.81E-02,,,,,,,,,,
1.106227719,3.91E-02,,,,,,,,,,
1.114469159,0.108007993,,,,,,,,,,
1.12918024,0.155063624,,,,,,,,,,
1.147543068,0.173993971,,,,,,,,,,
1.166447055,0.16546857,,,,,,,,,,
1.183120229,0.134463781,,,,,,,,,,
1.195445829,8.75E-02,,,,,,,,,,
1.202039548,3.13E-02,,,,,,,,,,
1.202219619,-2.81E-02,,,,,,,,,,
1.195967975,-8.46E-02,,,,,,,,,,
1.183929007,-0.132229467,,,,,,,,,,
1.167447082,-0.164287491,,,,,,,,,,
1.148599038,-0.174206954,,,,,,,,,,
1.130126204,-0.156861228,,,,,,,,,,
1.115134141,-0.111263647,,,,,,,,,,
1.106477728,-4.33E-02,,,,,,,,,,
1.105952104,3.39E-02,,,,,,,,,,
1.113669875,0.103863151,,,,,,,,,,
1.12801919,0.152705698,,,,,,,,,,
1.146231753,0.173610977,,,,,,,,,,
1.165193449,0.166841737,,,,,,,,,,
1.182095507,0.137175475,,,,,,,,,,
1.194771778,9.11E-02,,,,,,,,,,
1.20178812,3.53E-02,,,,,,,,,,
1.202416086,-2.40E-02,,,,,,,,,,
1.19659266,-8.10E-02,,,,,,,,,,
1.184915909,-0.129384434,,,,,,,,,,
1.168680697,-0.162724073,,,,,,,,,,
1.149913962,-0.17435484,,,,,,,,,,
1.131317684,-0.158974852,,,,,,,,,,
1.115988534,-0.115215543,,,,,,,,,,
1.106823816,-4.84E-02,,,,,,,,,,
1.105715974,2.87E-02,,,,,,,,,,
1.112902248,9.96E-02,,,,,,,,,,
1.126876436,0.150213439,,,,,,,,,,
1.144923824,0.173096048,,,,,,,,,,
1.163929891,0.168106587,,,,,,,,,,
1.181050615,0.139810172,,,,,,,,,,
1.194070828,9.47E-02,,,,,,,,,,
1.201506384,3.93E-02,,,,,,,,,,
1.20258195,-2.00E-02,,,,,,,,,,
1.197189539,-7.73E-02,,,,,,,,,,
1.185881079,-0.126468556,,,,,,,,,,
1.169902129,-0.161058092,,,,,,,,,,
1.151229515,-0.174374159,,,,,,,,,,
1.132524597,-0.16095224,,,,,,,,,,
1.116872323,-0.11905606,,,,,,,,,,
1.107208482,-5.35E-02,,,,,,,,,,
1.105519575,2.34E-02,,,,,,,,,,
1.112167038,9.53E-02,,,,,,,,,,
1.125752988,0.147587841,,,,,,,,,,
1.14362028,0.172448166,,,,,,,,,,
1.162657206,0.169261128,,,,,,,,,,
1.179986144,0.142365671,,,,,,,,,,
1.193343331,9.82E-02,,,,,,,,,,
1.201194473,4.33E-02,,,,,,,,,,
1.202717134,-1.59E-02,,,,,,,,,,
1.19775832,-7.35E-02,,,,,,,,,,
1.18682399,-0.123484018,,,,,,,,,,
1.171110612,-0.159291651,,,,,,,,,,
1.152544733,-0.174266283,,,,,,,,,,
1.133745913,-0.162793019,,,,,,,,,,
1.117784657,-0.122782274,,,,,,,,,,
1.107631327,-5.86E-02,,,,,,,,,,
1.105363114,1.81E-02,,,,,,,,,,
1.111464973,9.08E-02,,,,,,,,,,
1.124649848,0.144830066,,,,,,,,,,
1.14232213,0.171666416,,,,,,,,,,
1.161376232,0.170303404,,,,,,,,,,
1.178902698,0.144839772,,,,,,,,,,
1.192589656,0.101617125,,,,,,,,,,
1.200852533,4.73E-02,,,,,,,,,,
1.202821576,-1.18E-02,,,,,,,,,,
1.198298724,-6.97E-02,,,,,,,,,,
1.187744133,-0.120432998,,,,,,,,,,
1.172305396,-0.157426872,,,,,,,,,,
1.153858662,-0.174032659,,,,,,,,,,
1.1349806,-0.164496964,,,,,,,,,,
1.118724663,-0.126391442,,,,,,,,,,
1.108091914,-6.35E-02,,,,,,,,,,
1.105246754,1.28E-02,,,,,,,,,,
1.110796755,8.63E-02,,,,,,,,,,
1.123568009,0.141941453,,,,,,,,,,
1.141030384,0.170749994,,,,,,,,,,
1.160087825,0.171231502,,,,,,,,,,
1.177800901,0.147230274,,,,,,,,,,
1.191810186,0.105009996,,,,,,,,,,
1.200480728,5.13E-02,,,,,,,,,,
1.202895226,-7.72E-03,,,,,,,,,,
1.198810488,-6.59E-02,,,,,,,,,,
1.188641013,-0.117317666,,,,,,,,,,
1.173485747,-0.155465897,,,,,,,,,,
1.155170359,-0.173674814,,,,,,,,,,
1.136227626,-0.166064003,,,,,,,,,,
1.119691449,-0.129881003,,,,,,,,,,
1.108589769,-6.84E-02,,,,,,,,,,
1.105170618,7.42E-03,,,,,,,,,,
1.110163055,8.17E-02,,,,,,,,,,
1.122508451,0.138923516,,,,,,,,,,
1.139746062,0.169698212,,,,,,,,,,
1.158792852,0.172043552,,,,,,,,,,
1.176681391,0.149534979,,,,,,,,,,
1.191005321,0.10834879,,,,,,,,,,
1.200079234,5.52E-02,,,,,,,,,,
1.20293805,-3.63E-03,,,,,,,,,,
1.199293364,-6.21E-02,,,,,,,,,,
1.189514154,-0.114140183,,,,,,,,,,
1.174650947,-0.153410884,,,,,,,,,,
1.156478892,-0.173194341,,,,,,,,,,
1.137485958,-0.167494204,,,,,,,,,,
1.120684102,-0.133248577,,,,,,,,,,
1.109124381,-7.33E-02,,,,,,,,,,
1.105134785,2.08E-03,,,,,,,,,,
1.109564511,7.70E-02,,,,,,,,,,
1.121472144,0.135777946,,,,,,,,,,
1.138470188,0.1685105,,,,,,,,,,
1.157492196,0.172737735,,,,,,,,,,
1.175544825,0.151751695,,,,,,,,,,
1.190175478,0.111631383,,,,,,,,,,
1.199648242,5.91E-02,,,,,,,,,,
1.202950028,4.57E-04,,,,,,,,,,
1.19974712,-5.82E-02,,,,,,,,,,
1.190363096,-0.110902701,,,,,,,,,,
1.175800296,-0.151264001,,,,,,,,,,
1.157783344,-0.172592903,,,,,,,,,,
1.138754564,-0.168787777,,,,,,,,,,
1.121701694,-0.136491971,,,,,,,,,,
1.109695205,-7.80E-02,,,,,,,,,,
1.105139294,-3.27E-03,,,,,,,,,,
1.109001732,7.22E-02,,,,,,,,,,
1.120460044,0.132506616,,,,,,,,,,
1.137203789,0.167186416,,,,,,,,,,
1.156186754,0.173312285,,,,,,,,,,
1.174391873,0.153878234,,,,,,,,,,
1.189321089,0.114855641,,,,,,,,,,
1.199187959,6.29E-02,,,,,,,,,,
1.202931155,4.55E-03,,,,,,,,,,
1.200171536,-5.43E-02,,,,,,,,,,
1.191187393,-0.107607362,,,,,,,,,,
1.176933108,-0.149027429,,,,,,,,,,
1.159082807,-0.171872221,,,,,,,,,,
1.140032415,-0.169945065,,,,,,,,,,
1.122743281,-0.139609171,,,,,,,,,,
1.11030166,-8.27E-02,,,,,,,,,,
1.105184139,-8.62E-03,,,,,,,,,,
1.108475288,6.73E-02,,,,,,,,,,
1.119473092,0.12911158,,,,,,,,,,
1.135947894,0.165725644,,,,,,,,,,
1.154877433,0.173765491,,,,,,,,,,
1.173223225,0.155912417,,,,,,,,,,
1.188442601,0.118019421,,,,,,,,,,
1.198698606,6.68E-02,,,,,,,,,,
1.202881439,8.63E-03,,,,,,,,,,
1.200566411,-5.04E-02,,,,,,,,,,
1.191986617,-0.104256298,,,,,,,,,,
1.178048716,-0.146703358,,,,,,,,,,
1.160376388,-0.171034074,,,,,,,,,,
1.141318485,-0.17096654,,,,,,,,,,
1.123807904,-0.142598345,,,,,,,,,,
1.110943132,-8.73E-02,,,,,,,,,,
1.105269274,-1.40E-02,,,,,,,,,,
1.10798572,6.24E-02,,,,,,,,,,
1.118512214,0.125595075,,,,,,,,,,
1.134703537,0.164128007,,,,,,,,,,
1.153565156,0.174095709,,,,,,,,,,
1.172039585,0.157852079,,,,,,,,,,
1.18754048,0.121120567,,,,,,,,,,
1.198180419,7.06E-02,,,,,,,,,,
1.202800903,1.27E-02,,,,,,,,,,
1.200931555,-4.64E-02,,,,,,,,,,
1.192760356,-0.100851629,,,,,,,,,,
1.179146466,-0.14429398,,,,,,,,,,
1.161663209,-0.170080293,,,,,,,,,,
1.14261175,-0.171852798,,,,,,,,,,
1.12489459,-0.14545784,,,,,,,,,,
1.111618974,-9.18E-02,,,,,,,,,,
1.105394608,-1.93E-02,,,,,,,,,,
1.107533529,5.74E-02,,,,,,,,,,
1.117578315,0.121959518,,,,,,,,,,
1.133471749,0.162393468,,,,,,,,,,
1.152250856,0.174301357,,,,,,,,,,
1.170841675,0.159695064,,,,,,,,,,
1.186615205,0.124156916,,,,,,,,,,
1.197633649,7.44E-02,,,,,,,,,,
1.202689586,1.68E-02,,,,,,,,,,
1.201266797,-4.24E-02,,,,,,,,,,
1.193508214,-9.74E-02,,,,,,,,,,
1.180225724,-0.141801495,,,,,,,,,,
1.162942404,-0.169012758,,,,,,,,,,
1.143911194,-0.172604555,,,,,,,,,,
1.126002355,-0.148186183,,,,,,,,,,
1.112328508,-9.63E-02,,,,,,,,,,
1.105560012,-2.46E-02,,,,,,,,,,
1.10711918,5.24E-02,,,,,,,,,,
1.116672286,0.118207512,,,,,,,,,,
1.132253563,0.160522132,,,,,,,,,,
1.15093548,0.174380928,,,,,,,,,,
1.169630233,0.161439235,,,,,,,,,,
1.185667274,0.127126297,,,,,,,,,,
1.197058563,7.81E-02,,,,,,,,,,
1.202547538,2.09E-02,,,,,,,,,,
1.201571976,-3.85E-02,,,,,,,,,,
1.194229809,-9.39E-02,,,,,,,,,,
1.181285871,-0.139228104,,,,,,,,,,
1.164213121,-0.167833392,,,,,,,,,,
1.145215804,-0.173222639,,,,,,,,,,
1.127130205,-0.150782074,,,,,,,,,,
1.113071028,-0.100574003,,,,,,,,,,
1.10576531,-2.98E-02,,,,,,,,,,
1.106743104,4.73E-02,,,,,,,,,,
1.115794994,0.114341841,,,,,,,,,,
1.13105001,0.158514256,,,,,,,,,,
1.149619984,0.17433299,,,,,,,,,,
1.168406011,0.163082475,,,,,,,,,,
1.184697201,0.130026531,,,,,,,,,,
1.196455443,8.18E-02,,,,,,,,,,
1.202374827,2.49E-02,,,,,,,,,,
1.201846949,-3.44E-02,,,,,,,,,,
1.194924777,-9.03E-02,,,,,,,,,,
1.182326306,-0.136576008,,,,,,,,,,
1.165474526,-0.166544159,,,,,,,,,,
1.146524576,-0.173707988,,,,,,,,,,
1.128277136,-0.153244389,,,,,,,,,,
1.113845797,-0.104798529,,,,,,,,,,
1.106010288,-3.51E-02,,,,,,,,,,
1.106405688,4.21E-02,,,,,,,,,,
1.114947286,0.11036547,,,,,,,,,,
1.129862119,0.156370251,,,,,,,,,,
1.148305334,0.174156191,,,,,,,,,,
1.167169779,0.164622685,,,,,,,,,,
1.183705515,0.132855432,,,,,,,,,,
1.195824586,8.54E-02,,,,,,,,,,
1.202171533,2.90E-02,,,,,,,,,,
1.202091587,-3.04E-02,,,,,,,,,,
1.195592769,-8.67E-02,,,,,,,,,,
1.183346441,-0.133847406,,,,,,,,,,
1.166725796,-0.165147058,,,,,,,,,,
1.147836513,-0.174061643,,,,,,,,,,
1.129442136,-0.155572172,,,,,,,,,,
1.114652051,-0.108920049,,,,,,,,,,
1.106294691,-4.03E-02,,,,,,,,,,
1.106107284,3.70E-02,,,,,,,,,,
1.114129985,0.106281543,,,,,,,,,,
1.128690915,0.154090683,,,,,,,,,,
1.146992508,0.173849268,,,,,,,,,,
1.165922322,0.166057793,,,,,,,,,,
1.182692762,0.135610807,,,,,,,,,,
1.195166304,8.91E-02,,,,,,,,,,
1.201937751,3.30E-02,,,,,,,,,,
1.202305774,-2.64E-02,,,,,,,,,,
1.196233451,-8.31E-02,,,,,,,,,,
1.18434571,-0.131044495,,,,,,,,,,
1.167966125,-0.163644124,,,,,,,,,,
1.149150624,-0.174284745,,,,,,,,,,
1.130624189,-0.157764635,,,,,,,,,,
1.115489,-0.112935178,,,,,,,,,,
1.106618221,-4.55E-02,,,,,,,,,,
1.105848204,3.17E-02,,,,,,,,,,
1.113343889,0.102093382,,,,,,,,,,
1.127537419,0.151676283,,,,,,,,,,
1.145682493,0.173411046,,,,,,,,,,
1.164664441,0.167385757,,,,,,,,,,
1.181659506,0.138290462,,,,,,,,,,
1.194480924,9.26E-02,,,,,,,,,,
1.20167359,3.70E-02,,,,,,,,,,
1.202489411,-2.23E-02,,,,,,,,,,
1.196846506,-7.94E-02,,,,,,,,,,
1.185323559,-0.12816947,,,,,,,,,,
1.169194722,-0.162037417,,,,,,,,,,
1.15046593,-0.174378524,,,,,,,,,,
1.131822269,-0.159821152,,,,,,,,,,
1.116355829,-0.116840709,,,,,,,,,,
1.106980542,-5.06E-02,,,,,,,,,,
1.105628716,2.65E-02,,,,,,,,,,
1.112589774,9.78E-02,,,,,,,,,,
1.126402643,0.149127946,,,,,,,,,,
1.144376282,0.172840449,,,,,,,,,,
1.163396952,0.168604563,,,,,,,,,,
1.180606326,0.140892196,,,,,,,,,,
1.193768792,9.61E-02,,,,,,,,,,
1.201379176,4.10E-02,,,,,,,,,,
1.202642411,-1.82E-02,,,,,,,,,,
1.19743163,-7.57E-02,,,,,,,,,,
1.186279453,-0.125224517,,,,,,,,,,
1.170410813,-0.160329027,,,,,,,,,,
1.151781459,-0.174344302,,,,,,,,,,
1.133035351,-0.161741258,,,,,,,,,,
1.1172517,-0.120633612,,,,,,,,,,
1.107381277,-5.56E-02,,,,,,,,,,
1.105449052,2.12E-02,,,,,,,,,,
1.111868383,9.34E-02,,,,,,,,,,
1.125287595,0.146446736,,,,,,,,,,
1.143074878,0.172136503,,,,,,,,,,
1.162120686,0.169712235,,,,,,,,,,
1.179533819,0.14341381,,,,,,,,,,
1.193030265,9.96E-02,,,,,,,,,,
1.201054647,4.50E-02,,,,,,,,,,
1.202764703,-1.42E-02,,,,,,,,,,
1.197988538,-7.19E-02,,,,,,,,,,
1.187212871,-0.12221182,,,,,,,,,,
1.171613639,-0.158521065,,,,,,,,,,
1.153096252,-0.174183483,,,,,,,,,,
1.134262403,-0.163524641,,,,,,,,,,
1.118175753,-0.124311038,,,,,,,,,,
1.107820014,-6.07E-02,,,,,,,,,,
1.105309399,1.59E-02,,,,,,,,,,
1.111180437,8.89E-02,,,,,,,,,,
1.124193272,0.143633891,,,,,,,,,,
1.141779291,0.171298338,,,,,,,,,,
1.160836489,0.170706834,,,,,,,,,,
1.178442597,0.145853102,,,,,,,,,,
1.192265719,0.103047178,,,,,,,,,,
1.200700156,4.90E-02,,,,,,,,,,
1.20285623,-1.01E-02,,,,,,,,,,
1.198516956,-6.81E-02,,,,,,,,,,
1.188123312,-0.119133552,,,,,,,,,,
1.172802455,-0.156615662,,,,,,,,,,
1.154409359,-0.173897548,,,,,,,,,,
1.135502393,-0.165171143,,,,,,,,,,
1.119127105,-0.127870322,,,,,,,,,,
1.108296298,-6.56E-02,,,,,,,,,,
1.105209904,1.05E-02,,,,,,,,,,
1.110526622,8.44E-02,,,,,,,,,,
1.123120663,0.14069082,,,,,,,,,,
1.140490537,0.170325198,,,,,,,,,,
1.15954522,0.171586464,,,,,,,,,,
1.177333289,0.148207872,,,,,,,,,,
1.191475544,0.106417617,,,,,,,,,,
1.200315871,5.29E-02,,,,,,,,,,
1.202916949,-6.01E-03,,,,,,,,,,
1.199016628,-6.43E-02,,,,,,,,,,
1.189010289,-0.115991879,,,,,,,,,,
1.173976535,-0.154614966,,,,,,,,,,
1.155719841,-0.173488051,,,,,,,,,,
1.136754288,-0.16668075,,,,,,,,,,
1.120104856,-0.131308977,,,,,,,,,,
1.10880964,-7.05E-02,,,,,,,,,,
1.105150672,5.18E-03,,,,,,,,,,
1.109907597,7.97E-02,,,,,,,,,,
1.122070743,0.137619113,,,,,,,,,,
1.139209635,0.169216444,,,,,,,,,,
1.158247755,0.172349278,,,,,,,,,,
1.176206541,0.150475925,,,,,,,,,,
1.190660147,0.109733089,,,,,,,,,,
1.199901976,5.68E-02,,,,,,,,,,
1.202946832,-1.92E-03,,,,,,,,,,
1.199487313,-6.05E-02,,,,,,,,,,
1.189873332,-0.11278896,,,,,,,,,,
1.175135169,-0.152521141,,,,,,,,,,
1.157026773,-0.172956617,,,,,,,,,,
1.138017057,-0.168053591,,,,,,,,,,
1.121108088,-0.134624704,,,,,,,,,,
1.109359515,-7.53E-02,,,,,,,,,,
1.105131764,-1.68E-04,,,,,,,,,,
1.109323988,7.50E-02,,,,,,,,,,
1.121044478,0.134420538,,,,,,,,,,
1.137937611,0.167971559,,,,,,,,,,
1.15694498,0.172993476,,,,,,,,,,
1.175063017,0.152655069,,,,,,,,,,
1.189819951,0.112991466,,,,,,,,,,
1.199458668,6.07E-02,,,,,,,,,,
1.202945865,2.17E-03,,,,,,,,,,
1.199928784,-5.66E-02,,,,,,,,,,
1.190711986,-0.109526942,,,,,,,,,,
1.176277662,-0.15033636,,,,,,,,,,
1.15832924,-0.172304933,,,,,,,,,,
1.139289667,-0.169289931,,,,,,,,,,
1.122135864,-0.137815383,,,,,,,,,,
1.109945362,-8.00E-02,,,,,,,,,,
1.1051532,-5.51E-03,,,,,,,,,,
1.108776387,7.02E-02,,,,,,,,,,
1.120042816,0.131097042,,,,,,,,,,
1.136675493,0.166590152,,,,,,,,,,
1.155637799,0.173517316,,,,,,,,,,
1.173903394,0.154743121,,,,,,,,,,
1.188955395,0.11619061,,,,,,,,,,
1.198986159,6.46E-02,,,,,,,,,,
1.202914049,6.26E-03,,,,,,,,,,
1.200340829,-5.27E-02,,,,,,,,,,
1.191525814,-0.106207962,,,,,,,,,,
1.177403335,-0.148062807,,,,,,,,,,
1.159626344,-0.171534744,,,,,,,,,,
1.140571091,-0.170390169,,,,,,,,,,
1.123187234,-0.140879078,,,,,,,,,,
1.110566586,-8.47E-02,,,,,,,,,,
1.105214959,-1.09E-02,,,,,,,,,,
1.108265352,6.53E-02,,,,,,,,,,
1.119066693,0.127650756,,,,,,,,,,
1.135424314,0.165071968,,,,,,,,,,
1.154327125,0.173919115,,,,,,,,,,
1.172728369,0.156737908,,,,,,,,,,
1.188066933,0.119328372,,,,,,,,,,
1.198484678,6.84E-02,,,,,,,,,,
1.202851398,1.03E-02,,,,,,,,,,
1.200723251,-4.87E-02,,,,,,,,,,
1.192314395,-0.102834149,,,,,,,,,,
1.178511529,-0.145702675,,,,,,,,,,
1.160917195,-0.170647853,,,,,,,,,,
1.141860304,-0.171354829,,,,,,,,,,
1.124261233,-0.143814031,,,,,,,,,,
1.111222559,-8.92E-02,,,,,,,,,,
1.105316974,-1.62E-02,,,,,,,,,,
1.107791407,6.03E-02,,,,,,,,,,
1.118117025,0.124083993,,,,,,,,,,
1.134185104,0.163416885,,,,,,,,,,
1.153013885,0.174197253,,,,,,,,,,
1.171538653,0.158637267,,,,,,,,,,
1.187155038,0.122402594,,,,,,,,,,
1.197954467,7.22E-02,,,,,,,,,,
1.202757942,1.44E-02,,,,,,,,,,
1.201075869,-4.48E-02,,,,,,,,,,
1.193077321,-9.94E-02,,,,,,,,,,
1.179601596,-0.143258159,,,,,,,,,,
1.16220092,-0.169646111,,,,,,,,,,
1.143156286,-0.172184558,,,,,,,,,,
1.125356884,-0.146618666,,,,,,,,,,
1.111912622,-9.37E-02,,,,,,,,,,
1.105459139,-2.15E-02,,,,,,,,,,
1.10735504,5.53E-02,,,,,,,,,,
1.117194713,0.120399249,,,,,,,,,,
1.132958898,0.161624926,,,,,,,,,,
1.151699018,0.174350181,,,,,,,,,,
1.170334975,0.16043905,,,,,,,,,,
1.186220195,0.12541111,,,,,,,,,,
1.197395783,7.59E-02,,,,,,,,,,
1.202633723,1.85E-02,,,,,,,,,,
1.201398515,-4.08E-02,,,,,,,,,,
1.193814205,-9.59E-02,,,,,,,,,,
1.18067291,-0.140731459,,,,,,,,,,
1.163476661,-0.168531416,,,,,,,,,,
1.14445802,-0.17288012,,,,,,,,,,
1.126473198,-0.149291582,,,,,,,,,,
1.112636085,-9.81E-02,,,,,,,,,,
1.105641305,-2.68E-02,,,,,,,,,,
1.1069567,5.03E-02,,,,,,,,,,
1.116300638,0.116599201,,,,,,,,,,
1.131746726,0.15969626,,,,,,,,,,
1.150383474,0.17437642,,,,,,,,,,
1.169118077,0.162141129,,,,,,,,,,
1.18526291,0.128351743,,,,,,,,,,
1.196808899,7.96E-02,,,,,,,,,,
1.202478801,2.26E-02,,,,,,,,,,
1.201691037,-3.68E-02,,,,,,,,,,
1.194524671,-9.24E-02,,,,,,,,,,
1.181724858,-0.138124776,,,,,,,,,,
1.164743572,-0.16730571,,,,,,,,,,
1.145764499,-0.17344239,,,,,,,,,,
1.127609177,-0.151831553,,,,,,,,,,
1.113392228,-0.102358878,,,,,,,,,,
1.105863282,-3.21E-02,,,,,,,,,,
1.1065968,4.51E-02,,,,,,,,,,
1.115435657,0.11268671,,,,,,,,,,
1.13054962,0.157631207,,,,,,,,,,
1.149068215,0.174274573,,,,,,,,,,
1.167888722,0.163741392,,,,,,,,,,
1.184283703,0.131222313,,,,,,,,,,
1.196194104,8.33E-02,,,,,,,,,,
1.202293246,2.66E-02,,,,,,,,,,
1.201953297,-3.28E-02,,,,,,,,,,
1.195208362,-8.88E-02,,,,,,,,,,
1.182756846,-0.135440311,,,,,,,,,,
1.166000823,-0.165970972,,,,,,,,,,
1.14707472,-0.17387235,,,,,,,,,,
1.128763813,-0.154237527,,,,,,,,,,
1.114180302,-0.106540607,,,,,,,,,,
1.106124835,-3.73E-02,,,,,,,,,,
1.106275713,4.00E-02,,,,,,,,,,
1.114600608,0.108664817,,,,,,,,,,
1.129368607,0.155430242,,,,,,,,,,
1.147754211,0.174043325,,,,,,,,,,
1.166647683,0.165237754,,,,,,,,,,
1.18328311,0.134020631,,,,,,,,,,
1.1955517,8.70E-02,,,,,,,,,,
1.202077147,3.07E-02,,,,,,,,,,
1.202185171,-2.87E-02,,,,,,,,,,
1.195864935,-8.52E-02,,,,,,,,,,
1.183768295,-0.132680263,,,,,,,,,,
1.1672476,-0.164529215,,,,,,,,,,
1.148387689,-0.174171082,,,,,,,,,,
1.129936093,-0.156508618,,,,,,,,,,
1.114999533,-0.110617888,,,,,,,,,,
1.106425694,-4.25E-02,,,,,,,,,,
1.105993773,3.48E-02,,,,,,,,,,
1.113796304,0.10453674,,,,,,,,,,
1.128204709,0.153094002,,,,,,,,,,
1.146442444,0.173681448,,,,,,,,,,
1.165395755,0.166628153,,,,,,,,,,
1.182261685,0.136744502,,,,,,,,,,
1.194882007,9.06E-02,,,,,,,,,,
1.201830605,3.47E-02,,,,,,,,,,
1.202386551,-2.47E-02,,,,,,,,,,
1.196494063,-8.16E-02,,,,,,,,,,
1.184758642,-0.129846827,,,,,,,,,,
1.168483102,-0.162982487,,,,,,,,,,
1.14970242,-0.174339766,,,,,,,,,,
1.131124995,-0.158644107,,,,,,,,,,
1.11584912,-0.114587412,,,,,,,,,,
1.106765543,-4.76E-02,,,,,,,,,,
1.105751274,2.95E-02,,,,,,,,,,
1.113023535,0.100305874,,,,,,,,,,
1.127058944,0.150623285,,,,,,,,,,
1.145133903,0.173187809,,,,,,,,,,
1.164133742,0.167910558,,,,,,,,,,
1.181219998,0.13939173,,,,,,,,,,
1.19418536,9.41E-02,,,,,,,,,,
1.201553734,3.87E-02,,,,,,,,,,
1.202557343,-2.06E-02,,,,,,,,,,
1.197095434,-7.79E-02,,,,,,,,,,
1.185727343,-0.126942195,,,,,,,,,,
1.169706545,-0.16133286,,,,,,,,,,
1.151017937,-0.174379672,,,,,,,,,,
1.132329495,-0.160643435,,,,,,,,,,
1.116728238,-0.118446044,,,,,,,,,,
1.10714403,-5.27E-02,,,,,,,,,,
1.105548471,2.42E-02,,,,,,,,,,
1.112283061,9.60E-02,,,,,,,,,,
1.125932323,0.148019057,,,,,,,,,,
1.143829587,0.172561373,,,,,,,,,,
1.162862468,0.169082973,,,,,,,,,,
1.180158635,0.141960115,,,,,,,,,,
1.193462108,9.76E-02,,,,,,,,,,
1.201246666,4.27E-02,,,,,,,,,,
1.202697466,-1.65E-02,,,,,,,,,,
1.197668753,-7.41E-02,,,,,,,,,,
1.186673869,-0.123968552,,,,,,,,,,
1.170917161,-0.159582432,,,,,,,,,,
1.152333274,-0.174292156,,,,,,,,,,
1.133548564,-0.162506203,,,,,,,,,,
1.117636039,-0.122190831,,,,,,,,,,
1.107560763,-5.78E-02,,,,,,,,,,
1.105385574,1.89E-02,,,,,,,,,,
1.111575617,9.16E-02,,,,,,,,,,
1.12482585,0.145282454,,,,,,,,,,
1.1425305,0.171801209,,,,,,,,,,
1.16158277,0.170143434,,,,,,,,,,
1.179078199,0.144447456,,,,,,,,,,
1.192712617,0.101066557,,,,,,,,,,
1.200909546,4.67E-02,,,,,,,,,,
1.202806856,-1.25E-02,,,,,,,,,,
1.198213739,-7.03E-02,,,,,,,,,,
1.187597707,-0.120928078,,,,,,,,,,
1.172114198,-0.157733325,,,,,,,,,,
1.153647474,-0.174078655,,,,,,,,,,
1.13478117,-0.164232164,,,,,,,,,,
1.118571655,-0.125819,,,,,,,,,,
1.108015311,-6.27E-02,,,,,,,,,,
1.105262756,1.36E-02,,,,,,,,,,
1.11090191,8.70E-02,,,,,,,,,,
1.123740519,0.142414786,,,,,,,,,,
1.141237656,0.170906496,,,,,,,,,,
1.1602955,0.171090022,,,,,,,,,,
1.177979311,0.146851551,,,,,,,,,,
1.191937269,0.104467928,,,,,,,,,,
1.200542533,5.06E-02,,,,,,,,,,
1.20288546,-8.38E-03,,,,,,,,,,
1.198730126,-6.65E-02,,,,,,,,,,
1.188498361,-0.117822943,,,,,,,,,,
1.173296919,-0.155787676,,,,,,,,,,
1.154959593,-0.173740682,,,,,,,,,,
1.136026281,-0.165821219,,,,,,,,,,
1.119534195,-0.129327962,,,,,,,,,,
1.108507206,-6.77E-02,,,,,,,,,,
1.105180144,8.28E-03,,,,,,,,,,
1.110262614,8.24E-02,,,,,,,,,,
1.122677312,0.139417538,,,,,,,,,,
1.139952072,0.169876525,,,,,,,,,,
1.159001524,0.17192086,,,,,,,,,,
1.176862606,0.149170203,,,,,,,,,,
1.191136461,0.107815561,,,,,,,,,,
1.200145801,5.45E-02,,,,,,,,,,
1.202933244,-4.29E-03,,,,,,,,,,
1.199217664,-6.27E-02,,,,,,,,,,
1.189375352,-0.11465531,,,,,,,,,,
